"ID","ADDRESS","CITY","STATE","ZIP","ListPrice","BEDS","BATHS","LOCATION","SQFT","LotSize","YearBuilt","ParkingSpots","HasGarage","DOM","LastSaleDate","SoldPrev","Realty","LATITUDE","LONGITUDE","ShortSale"
4441483,"670 Western Ave N","St. Paul","MN",55103,99100,3,"1,75","Thomas-Dale (Frogtown)",1798,5662,1900,3,"Garage",2,8/7/2010,"Y","USA Dream  Home Realty Inc","44,961693","-93,115746","N"
4431725,"674 IDAHO AVENUE Ave E","St. Paul","MN",55106,129900,3,"1,5","Payne-Phalen",1865,7840,1947,6,"Garage",57,4/6/2009,"Y","USA Dream  Home Realty Inc","44,989925","-93,072258","N"
4374777,"674 Mississippi River Blvd S","St. Paul","MN",55116,599000,4,"2,25","Highland",3233,12632,1956,2,"Garage",137,,"N","RE/MAX Results","44,921082","-93,197403","N"
4434235,"676 Victoria St S","St. Paul","MN",55102,119900,3,1,"West Seventh",1080,10890,1887,1,"Garage",47,,"N","Estate Realty","44,920921","-93,134796","N"
4425984,"681 Jefferson Ave","St. Paul","MN",55102,154900,2,1,"West Seventh",1575,4791,1900,1,"Garage",85,,"N","Dave Brown, REALTORS","44,930904","-93,128586","N"
4432517,"681 Lexington Pkwy S","St. Paul","MN",55116,414900,3,"2,5","Highland",3155,5662,1998,2,"Garage",57,,"N","RE/MAX Results","44,920837","-93,147072","N"
4437609,"683 California Ave W","St. Paul","MN",55117,204900,3,1,"Como",1705,4791,1949,4,"Garage",20,,"N","Edina Realty, Inc.","44,991138","-93,12883","N"
4440258,"689 Ivy Ave E","St. Paul","MN",55106,230000,4,"1,75","Payne-Phalen",1985,10890,1917,2,"Garage",8,,"N","Keller Williams Classic Realty NW","44,981331","-93,071526","N"
4435756,"694 37th Ave NE","Minneapolis","MN",55421,174900,3,2,"Columbia Park",2084,5227,1925,2,"Garage",36,,"N","RE/MAX Specialists","45,035309","-93,252892","N"
4426975,"695 California Ave E","St. Paul","MN",55106,153900,3,"1,75","Payne-Phalen",1468,7405,1982,2,"Garage",82,11/6/2008,"Y","Keller Williams Integrity RE","44,991302","-93,071404","N"
4417478,"695 Cottage Ave E","St. Paul","MN",55106,144900,3,1,"Payne-Phalen",1424,3920,1940,2,"Garage",113,11/6/2013,"Y","Mingo Realty, Inc.","44,983124","-93,071266","N"
4431325,"696 Smith Ave S","St. Paul","MN",55107,97900,3,"2,25","West Side",1512,3049,1985,1,"Garage",63,,"N","Edina Realty, Inc.","44,925018","-93,101532","N"
4433101,"701 Rose Ave E","St. Paul","MN",55106,74900,4,"1,75","Payne-Phalen",1880,4791,1906,2,"Garage",51,,"N","Re/Max Prodigy","44,976826","-93,070808","N"
4424575,"701 Van Buren Ave","St. Paul","MN",55104,129900,3,"0,75","Thomas-Dale (Frogtown)",1180,4791,1900,2,"Garage",91,,"N","Anderson Realty","44,96233","-93,12989","N"
4415169,"704 37th Ave NE","Minneapolis","MN",55421,119900,4,"1,5","Columbia Park",1304,5227,1939,2,"Garage",119,,"N","Counselor Realty, Inc.","45,035301","-93,252388","N"
4425138,"707 Charles Ave","St. Paul","MN",55104,114900,3,1,"Thomas-Dale (Frogtown)",1408,4791,1923,1,"Garage",89,30/11/2009,"Y","Sunset Realty","44,957798","-93,13002","N"
4441523,"71 Geranium Ave E","St. Paul","MN",55117,145000,4,"1,75","North End/South Como",2072,6098,1940,1,"Garage",2,,"N","RE/MAX Results","44,975842","-93,097778","N"
4398297,"711 E Geranium Ave","St. Paul","MN",55106,169900,4,"1,5","Payne-Phalen",2100,4791,1904,2,"Garage",137,,"N","EXIT Realty Metro","44,975933","-93,070496","N"
4331679,"712 Thomas Ave","St. Paul","MN",55104,69900,2,1,"Thomas-Dale (Frogtown)",1216,4791,1893,0,"No Garage",137,,"N","Real Estate III","44,959087","-93,130188","Y"
4427536,"715 Hope St","St. Paul","MN",55106,69900,2,"1,5","Dayton's Bluff",1107,3484,1900,0,"No Garage",77,,"N","DeLisle Company, Inc.","44,962814","-93,068848","N"
4441667,"72 Rose Ave W","St. Paul","MN",55117,115000,3,"1,75","North End/South Como",1358,4791,1938,1,"Garage",1,29/7/2010,"Y","Guardia Properties","44,976238","-93,103058","N"
4432553,"727 Geranium Ave E","St. Paul","MN",55106,134900,3,1,"Payne-Phalen",1018,4791,1894,1,"Garage",57,,"N","RE/MAX Advantage Plus","44,975937","-93,069878","N"
4437388,"727 Sherburne Ave","St. Paul","MN",55104,120000,3,"1,5","Thomas-Dale (Frogtown)",1500,2613,1900,1,"Garage",21,,"N","Vibrant Realty","44,956894","-93,130836","N"
4437592,"728 Lawson Ave E","St. Paul","MN",55106,112900,3,1,"Payne-Phalen",1190,4791,1946,1,"Garage",20,,"N","RE/MAX Results","44,971828","-93,069901","N"
4397455,"73 Otis Ln","St. Paul","MN",55104,990000,4,4,"Merriam Park/Lexington-Hamline",5214,13068,1926,2,"Garage",137,,"N","Coldwell Banker Burnet","44,943401","-93,196991","N"
4434782,"735 California Ave W","St. Paul","MN",55117,174900,3,1,"Como",1479,4791,1951,2,"Garage",43,6/8/2013,"Y","Keller Williams Integrity RE","44,991158","-93,130844","N"
4366366,"738 Lafond Ave","St. Paul","MN",55104,249000,3,"2,25","Thomas-Dale (Frogtown)",2870,,1919,4,"Garage",137,,"N","RE/MAX Specialists","44,959999","-93,131256","N"
4427241,"740 Rose Ave E","St. Paul","MN",55106,149900,4,2,"Payne-Phalen",1397,4791,1932,2,"Garage",77,15/5/2013,"Y","Weichert, Realtors-Premier","44,976326","-93,069183","N"
4420174,"746 Cottage Ave E","St. Paul","MN",55106,99900,2,1,"Payne-Phalen",1096,7405,1948,2,"Garage",105,,"N","Exit Realty Nexus","44,982658","-93,069145","N"
4433661,"747 Cottage Ave E","St. Paul","MN",55106,164900,2,"0,75","Payne-Phalen",1229,5227,1938,3,"Garage",49,,"N","Edina Realty, Inc.","44,983166","-93,069061","N"
4407245,"748 Linwood Ave","St. Paul","MN",55105,774900,6,3,"Summit Hill",3420,8712,1909,2,"Garage",137,,"N","Edina Realty, Inc.","44,934418","-93,131767","N"
4441404,"752 Oakdale Ave","St. Paul","MN",55107,165000,6,2,"West Side",1476,5227,1955,1,"Garage",2,11/10/2013,"Y","RE/MAX Professionals","44,923462","-93,077225","N"
4357501,"756 Idaho Ave E","St. Paul","MN",55106,89900,2,"1,5","Payne-Phalen",1099,17859,1916,3,"Garage",137,,"N","Coldwell Banker Burnet","44,989891","-93,068886","Y"
4431544,"756 Tuscarora Ave","St. Paul","MN",55102,175000,3,"1,5","West Seventh",1417,5227,1900,1,"Garage",57,,"N","Coldwell Banker Burnet","44,922981","-93,131866","N"
4423144,"757 Ashland Ave","St. Paul","MN",55104,359900,4,"1,25","Summit-University",2252,4791,1908,3,"Garage",96,,"N","RE/MAX Results","44,944298","-93,132164","N"
4432799,"757 Tuscarora Ave","St. Paul","MN",55102,159900,2,1,"West Seventh",1405,4791,1880,1,"Garage",54,14/5/2012,"Y","Coldwell Banker Burnet","44,923489","-93,131859","N"
4441268,"76 Hoyt Ave W","St. Paul","MN",55117,139900,3,2,"North End/South Como",1920,5227,1958,2,"Garage",3,,"N","Sunset Realty","44,987995","-93,102989","Y"
4401517,"760 James Ave","St. Paul","MN",55102,219900,3,"1,75","West Seventh",1612,,1915,2,"Garage",137,,"N","Lynden Realty, Ltd.","44,927494","-93,131966","N"
4440043,"766 Thomas Ave","St. Paul","MN",55104,79900,3,"1,25","Thomas-Dale (Frogtown)",1248,4791,1915,2,"Garage",8,,"N","RE/MAX Results","44,959091","-93,132553","N"
4433002,"767 Aurora Ave","St. Paul","MN",55104,75000,2,1,"Summit-University",1584,4007,1904,1,"Garage",51,,"N","RE/MAX Results","44,955055","-93,132545","N"
4439441,"768 Como Ave","St. Paul","MN",55103,154900,3,"1,75","North End/South Como",1785,4791,1928,2,"Garage",12,,"N","Keller Williams Premier Realty","44,97287","-93,131866","N"
4432877,"769 Van Buren Ave","St. Paul","MN",55104,145000,4,2,"Thomas-Dale (Frogtown)",1904,4791,1894,1,"Garage",53,30/9/2009,"Y","RE/MAX Results","44,962337","-93,132721","N"
4420914,"771 Jefferson Ave","St. Paul","MN",55102,299900,5,"2,5","West Seventh",2460,11761,1900,3,"Garage",104,,"N","RE/MAX Advantage Plus","44,93095","-93,132332","N"
4441319,"773 Fry St","St. Paul","MN",55104,179900,4,"1,75","Hamline-Midway",1127,5227,1907,1,"Garage",2,19/11/2008,"Y","RE/MAX Results","44,964489","-93,169983","N"
4437845,"773 Magnolia Ave E","St. Paul","MN",55106,34900,3,1,"Payne-Phalen",1236,4791,1884,2,"Garage",19,,"N","Minnesota REO Properties, Inc","44,974148","-93,067947","N"
4441398,"78 Annapolis St E","West St. Paul","MN",55118,179000,3,"2,5","West St. Paul",2000,9583,1952,3,"Garage",2,,"N","RE/MAX Results","44,919491","-93,081734","N"
4430943,"782 Hyacinth Ave E","St. Paul","MN",55106,148000,4,"1,75","Payne-Phalen",1494,,1973,2,"Garage",64,,"N","RE/MAX Results","44,979965","-93,067429","N"
4414800,"783 Blair Ave","St. Paul","MN",55104,109000,2,1,"Thomas-Dale (Frogtown)",963,4791,1925,1,"Garage",119,16/10/2008,"Y","Century 21 Premier Group","44,96143","-93,133186","N"
4436747,"783 Marshall Ave","St. Paul","MN",55104,349000,3,"2,25","Summit-University",1800,4791,2014,2,"Garage",29,3/10/2013,"Y","One Source Realty","44,948799","-93,1334","N"
4372686,"786 Case Ave","St. Paul","MN",55106,108400,4,"1,75","Payne-Phalen",1690,4791,1979,2,"Garage",137,11/12/2008,"Y","RE/MAX Results","44,970058","-93,067276","N"
4347940,"790 Summit Ave","St. Paul","MN",55105,675000,7,"3,5","Summit Hill",4806,12632,1910,6,"Garage",137,,"N","Coldwell Banker Burnet","44,940872","-93,133476","N"
4435356,"795 Cook Ave E","St. Paul","MN",55106,139900,4,"2,5","Payne-Phalen",1496,4791,1883,1,"Garage",40,9/11/2012,"Y","Caibert Real Estate Solutions","44,973244","-93,066948","N"
4415200,"796 Smith Ave S","St. Paul","MN",55107,171900,3,1,"West Side",1282,4356,1913,3,"Garage",119,,"N","RE/MAX Specialists","44,922104","-93,101494","N"
4435157,"8 Park Ln","Minneapolis","MN",55416,2995000,4,"3,5","Cedar - Isles - Dean",5819,19602,2002,4,"Garage",41,,"N","Coldwell Banker Burnet","44,956566","-93,318939","N"
4430636,"807 Randolph Ave","St. Paul","MN",55102,209900,3,1,"West Seventh",1448,6098,1923,2,"Garage",65,,"N","RE/MAX Results","44,927132","-93,134109","N"
4441119,"830 27th Ave NE","Minneapolis","MN",55418,245999,4,3,"Holland",1900,3920,1900,1,"Garage",5,6/8/2013,"Y","Keller Williams Integrity","45,016567","-93,249344","N"
4426579,"832 Aurora Ave","St. Paul","MN",55104,155900,4,"1,75","Summit-University",1408,4791,1912,1,"Garage",83,23/7/2013,"Y","Global Realty, Inc","44,954578","-93,135353","N"
4434730,"835 Charles Ave","St. Paul","MN",55104,40000,3,1,"Thomas-Dale (Frogtown)",1645,4791,1885,0,"No Garage",43,13/11/2013,"Y","Coldwell Banker Burnet","44,957802","-93,135391","N"
4405779,"837 Minnehaha Ave W","St. Paul","MN",55104,124100,3,"2,25","Thomas-Dale (Frogtown)",2074,8712,1957,1,"Garage",137,,"N","Edina Realty, Inc.","44,963249","-93,135567","Y"
4417987,"838 Burr St","St. Paul","MN",55130,61900,3,2,"Payne-Phalen",1365,4791,1904,1,"Garage",112,,"N","Edina Realty, Inc.","44,966434","-93,079552","N"
4415500,"838 University Ave W","St. Paul","MN",55104,134900,3,1,"Summit-University",1773,4791,1911,4,"No Garage",119,,"N","Counselor Realty, Inc","44,955402","-93,135529","N"
4437815,"839 Thomas Ave","St. Paul","MN",55104,100000,5,"1,75","Thomas-Dale (Frogtown)",1758,4791,1915,2,"Garage",19,,"N","RE/MAX Results","44,959621","-93,135544","N"
4417657,"840 Marion St","St. Paul","MN",55117,129900,3,1,"North End/South Como",1188,3920,1886,1,"Garage",113,13/9/2010,"Y","DeLisle Company, Inc.","44,966736","-93,109406","N"
4437855,"842 Blair Ave","St. Paul","MN",55104,148900,2,1,"Thomas-Dale (Frogtown)",1427,4791,1910,2,"Garage",19,12/3/2013,"Y","EXIT Realty Metro","44,960915","-93,135712","N"
4407465,"845 Marshall Ave","St. Paul","MN",55104,165000,2,1,"Summit-University",1047,7405,1915,2,"Garage",137,28/6/2013,"Y","RE/MAX Results","44,948799","-93,135834","N"
4409010,"845 Sims Ave","St. Paul","MN",55106,135900,3,"1,75","Payne-Phalen",1820,4791,1926,1,"Garage",137,,"N","RE/MAX Results","44,969673","-93,064873","N"
4436721,"848 Beech St","St. Paul","MN",55106,139900,4,2,"Dayton's Bluff",1796,4791,1908,2,"Garage",29,,"N","Empire Realty LLC","44,961891","-93,064796","N"
4441039,"85 Sycamore St W","St. Paul","MN",55117,121900,4,2,"North End/South Como",2126,6098,1991,1,"Garage",5,,"N","Re/Max Prodigy","44,965031","-93,103577","N"
4429649,"852 Jackson St","St. Paul","MN",55117,44900,2,1,"North End/South Como",826,7405,1888,3,"Garage",70,,"N","Keller Williams Premier Realty","44,966831","-93,095963","N"
4439359,"859 Case Ave","St. Paul","MN",55106,49900,2,1,"Payne-Phalen",1241,4791,1913,0,"No Garage",12,,"N","Axis Realty","44,970581","-93,06424","N"
4402370,"86 Upper Afton Ter","St. Paul","MN",55106,359000,3,"3,25","Battle Creek-Highwood",2983,9583,1998,2,"Garage",137,,"N","Home Smart Realty, Inc.","44,945175","-93,031662","N"
4423145,"860 Beech St","St. Paul","MN",55106,56900,4,2,"Dayton's Bluff",1543,4791,1908,2,"Garage",96,,"N","RE/MAX Specialists","44,961895","-93,064339","N"
4403665,"860 Western Ave N","St. Paul","MN",55117,59900,3,"1,5","North End/South Como",1284,4356,1909,1,"Garage",137,,"N","Talbot Realty","44,967148","-93,115799","N"
4432968,"861 Saint Anthony Ave","St. Paul","MN",55104,154900,3,2,"Summit-University",1400,4356,1889,4,"Garage",51,,"N","Edina Realty, Inc.","44,952415","-93,136681","N"
4437344,"862 3rd St E","St. Paul","MN",55106,47000,3,1,"Dayton's Bluff",1000,4791,1884,1,"Garage",22,,"N","Re/Max Prodigy","44,95649","-93,064133","N"
4404507,"864 Fremont Ave","St. Paul","MN",55106,74900,4,"1,75","Dayton's Bluff",2269,4791,1909,1,"No Garage",137,,"N","Realty Group, Inc.","44,95739","-93,06414","N"
4439916,"868 Palace Ave","St. Paul","MN",55102,74900,3,"1,75","West Seventh",1400,5227,1915,1,"Garage",9,,"N","Real Estate Trader of Minnesota, Inc.","44,928417","-93,136932","N"
4425741,"868 Thomas Ave","St. Paul","MN",55104,139900,3,1,"Thomas-Dale (Frogtown)",1189,4791,1911,2,"Garage",86,29/3/2011,"Y","DeLisle Company, Inc.","44,959095","-93,136917","N"
4437698,"869 Manomin Ave","St. Paul","MN",55107,179900,3,"1,75","West Side",1300,5227,1906,2,"Garage",20,22/11/2010,"Y","RE/MAX Results","44,919937","-93,100945","N"
4436880,"870 Galtier St","St. Paul","MN",55117,105000,2,1,"North End/South Como",914,6098,1880,7,"Garage",27,27/6/2012,"Y","Talbot Realty","44,9674","-93,11068","N"
4440345,"871 Wilder St S","St. Paul","MN",55116,226900,3,"1,5","Highland",1381,6098,1948,1,"Garage",7,,"N","NetWorth Realty of Minnesota, LLC","44,914936","-93,185532","N"
4439569,"873 Desoto St","St. Paul","MN",55101,99900,3,1,"Payne-Phalen",1267,6534,1884,2,"Garage",12,,"N","Keller Williams Premier Realty","44,96751","-93,081573","N"
4407040,"875 Margaret St","St. Paul","MN",55106,85000,3,"2,25","Dayton's Bluff",2207,4791,1912,2,"Garage",137,,"N","Edina Realty, Inc.","44,961506","-93,063721","N"
4441731,"876 Laurel Ave","St. Paul","MN",55104,499900,4,"2,5","Summit-University",3052,6098,1891,3,"Garage",1,1/6/2009,"Y","Edina Realty, Inc.","44,944691","-93,137184","N"
4441533,"879 3rd St E","St. Paul","MN",55106,132990,3,"1,75","Dayton's Bluff",1562,4356,1900,2,"Garage",2,4/12/2013,"Y","RE/MAX Results","44,956978","-93,063278","N"
4441427,"883 Fry St","St. Paul","MN",55104,279900,5,2,"Hamline-Midway",2100,6534,1911,2,"Garage",2,,"N","Coldwell Banker Burnet","44,967865","-93,16909","N"
4440845,"884 Park St","St. Paul","MN",55117,24900,3,1,"North End/South Como",1172,,1884,1,"Garage",6,,"N","Axis Realty","44,968037","-93,103638","N"
4404971,"885 Montana Ave W","St. Paul","MN",55117,349900,3,"2,5","Como",2044,6098,2005,2,"Garage",137,,"N","Rick Realty","44,988087","-93,135689","N"
4435301,"885 Rose Ave E","St. Paul","MN",55106,104500,4,"2,25","Payne-Phalen",1378,4791,1950,2,"Garage",40,,"N","RE/MAX Specialists","44,976887","-93,06308","N"
4434112,"887 Lakeview Ave","St. Paul","MN",55117,279900,2,1,"Como",1271,10890,1920,2,"Garage",47,,"N","Coldwell Banker Burnet","44,982567","-93,137825","N"
4429772,"89 Cleveland Ave S","St. Paul","MN",55105,339900,4,"1,75","Macalester-Groveland",2534,6969,1912,2,"Garage",69,,"N","Saint Paul Home Realty","44,938725","-93,187782","N"
4422331,"893 Ruth St N","St. Paul","MN",55119,125900,3,1,"Greater East Side",1351,8276,1925,2,"Garage",98,,"N","Keller Williams Premier Realty","44,96833","-93,015533","N"
4406787,"896 Orange Ave E","St. Paul","MN",55106,168800,3,1,"Payne-Phalen",2036,,1941,1,"Garage",137,,"N","RE/MAX Specialists","44,97908","-93,062653","N"
4420841,"898 Ashland Ave","St. Paul","MN",55104,215000,2,1,"Summit-University",1200,6098,1911,1,"Garage",104,18/3/2009,"Y","Edina Realty, Inc.","44,943634","-93,138107","N"
4410499,"9 Crocus Pl","St. Paul","MN",55102,795000,5,"3,25","Summit Hill",4305,6969,1894,0,"No Garage",134,,"N","Verve Realty","44,936386","-93,126938","N"
4437571,"900 Saint Paul Ave","St. Paul","MN",55116,240000,4,"1,75","Highland",1564,4791,1949,1,"Garage",20,,"N","Coldwell Banker Burnet","44,913914","-93,185417","N"
4440126,"902 Osceola Ave","St. Paul","MN",55105,374900,4,"2,5","Summit Hill",2046,4791,1911,2,"Garage",8,,"N","Edina Realty, Inc.","44,935455","-93,138138","N"
4428781,"904 Charlotte St","St. Paul","MN",55104,100000,2,1,"Hamline-Midway",938,7840,1900,1,"Garage",75,,"N","RE/MAX Results","44,968307","-93,170013","N"
4441786,"91 Syndicate St N","St. Paul","MN",55104,149900,2,1,"Merriam Park/Lexington-Hamline",784,9888,1954,2,"Garage",1,,"N","Edina Realty, Inc.","44,944359","-93,154572","N"
4440348,"915 Hague Ave","St. Paul","MN",55104,279900,4,"2,25","Summit-University",2700,,1902,1,"Garage",7,,"N","RES Realty","44,94603","-93,138695","N"
4378061,"915 Margaret St","St. Paul","MN",55106,69000,3,1,"Dayton's Bluff",961,3484,1880,0,"No Garage",137,1/9/2009,"Y","RE/MAX Advantage Plus","44,961514","-93,062027","N"
4412582,"917 Jordan Ave","St. Paul","MN",55119,134900,3,1,"Greater East Side",1218,6534,1939,1,"Garage",119,,"N","Edina Realty, Inc.","44,969048","-93,018509","N"
4422140,"92 Orange Ave W","St. Paul","MN",55117,93900,3,1,"North End/South Como",1292,5227,1940,1,"Garage",99,,"N","Coldwell Banker Burnet","44,978943","-93,104073","N"
4435855,"926 Idaho Ave W","St. Paul","MN",55117,189900,3,"0,75","Como",1464,6098,1950,1,"Garage",36,3/7/2012,"Y","RE/MAX Results","44,989857","-93,139168","N"
4439807,"926 Orange Ave E","St. Paul","MN",55106,169900,3,2,"Payne-Phalen",1398,6098,1940,1,"Garage",9,22/8/2008,"Y","Edina Realty, Inc.","44,979076","-93,061493","N"
4441763,"931 Marshall Ave","St. Paul","MN",55104,289900,5,"1,5","Summit-University",2750,6969,1907,2,"Garage",1,15/7/2010,"Y","Edina Realty, Inc.","44,948837","-93,139473","N"
4434125,"936 Lincoln Ave","St. Paul","MN",55105,919900,6,"4,25","Summit Hill",4912,15681,1907,8,"Garage",47,,"N","Edina Realty, Inc.","44,938606","-93,139648","N"
4415479,"938 Cypress St","St. Paul","MN",55106,98000,3,"1,75","Payne-Phalen",1005,3920,1910,1,"Garage",119,11/3/2013,"Y","Realty Executives Results","44,969769","-93,058136","N"
4397927,"94 Congress St W","St. Paul","MN",55107,195000,4,2,"West Side",1624,5662,1904,2,"Garage",137,,"N","RE/MAX Results","44,931999","-93,089371","Y"
4428473,"943 Pine View Ct","St. Paul","MN",55119,209900,3,"2,25","Battle Creek-Highwood",2296,8712,1978,2,"Garage",76,,"N","Realty Group, Inc.","44,913395","-93,006508","N"
4427621,"948 Margaret St","St. Paul","MN",55106,117900,3,1,"Dayton's Bluff",1403,5227,1921,1,"Garage",77,31/7/2009,"Y","RE/MAX Results","44,960999","-93,060463","N"
4422218,"948 Nevada Ave W","St. Paul","MN",55117,284900,3,"2,5","Como",1932,5662,1950,2,"Garage",99,,"N","RE/MAX Results","44,985348","-93,140388","N"
4422892,"956 Lawson Ave E","St. Paul","MN",55106,139900,4,"1,25","Payne-Phalen",396,,1917,1,"Garage",97,,"N","DeLisle Company, Inc.","44,971874","-93,060081","N"
4413942,"958 Montana Ave W","St. Paul","MN",55117,299900,3,"2,25","Como",2014,6534,1949,2,"Garage",119,,"N","Edina Realty, Inc.","44,987152","-93,140991","N"
4425559,"971 Fremont Ave","St. Paul","MN",55106,165000,4,"1,75","Dayton's Bluff",1349,,1940,2,"Garage",86,4/3/2011,"Y","Keller Williams Integrity RE","44,957909","-93,059486","N"
4420588,"975 Bradley St","St. Paul","MN",55130,149990,3,2,"Payne-Phalen",1220,4791,2014,1,"Garage",104,,"N","RE/MAX Results","44,970657","-93,079002","N"
4399461,"978 Avon St N","St. Paul","MN",55103,124900,3,1,"North End/South Como",1200,4791,1913,1,"Garage",137,,"N","RE/MAX Metro Elite","44,970715","-93,133118","N"
4423050,"986 Fuller Ave","St. Paul","MN",55104,193000,4,"1,75","Summit-University",1460,4356,1921,2,"Garage",96,21/10/2009,"Y","Lakes Sotheby's International","44,953686","-93,14193","N"
4402013,"988 Reaney Ave","St. Paul","MN",55106,134999,3,"1,75","Dayton's Bluff",1650,9539,1890,2,"Garage",137,10/4/2010,"Y","RE/MAX Results","44,963734","-93,059174","N"
4418813,"989 Randolph Ave","St. Paul","MN",55102,84900,2,1,"West Seventh",732,4356,1924,3,"Garage",110,17/9/2007,"Y","EPIC Realty, Inc","44,92717","-93,142082","N"
4416769,"990 3rd St E","St. Paul","MN",55106,109000,4,"1,75","Dayton's Bluff",1650,5227,1898,2,"Garage",117,,"N","Edina Realty, Inc.","44,956505","-93,058861","N"
4411753,"994 Barrett St","St. Paul","MN",55103,89900,3,2,"North End/South Como",1180,4791,1914,1,"Garage",119,,"N","RE/MAX Advisors","44,971088","-93,135155","N"
4431484,"994 Palace Ave","St. Paul","MN",55102,62500,1,1,"West Seventh",760,7405,1900,2,"Garage",57,,"N","Edina Realty, Inc.","44,92844","-93,142342","N"
4440031,"99x Chatsworth","Shoreview","MN",55126,483900,4,"2,5","Shoreview",2500,13068,2014,3,"Garage",8,,"N","Coldwell Banker Burnet","44,944369","-93,141736","N"
